image,trajectory_points
VAE_img_440.jpg,"[[168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126], [168.70136997295432, 33.8701906165126]]"
VAE_img_441.jpg,"[[638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409], [638.9870739141644, 36.78495000587409]]"
VAE_img_442.jpg,"[[352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891], [352.12608329742943, 47.40779715898891]]"
VAE_img_443.jpg,"[[129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128], [129.84735632124813, 41.41745089490128]]"
VAE_img_444.jpg,"[[685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574], [685.9714018198088, 33.11018572309574]]"
VAE_img_445.jpg,"[[187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736], [187.14183656388693, 49.993069851874736]]"
VAE_img_446.jpg,"[[334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929], [334.82867279449476, 35.4916642334929]]"
VAE_img_447.jpg,"[[150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335], [150.90629128098118, 47.145371822514335]]"
VAE_img_448.jpg,"[[584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622], [584.4871830917727, 38.54366748252622]]"
VAE_img_449.jpg,"[[381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587], [381.3902052740467, 45.64317693158587]]"
VAE_img_450.jpg,"[[472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629], [472.9325409828893, 40.71899527244629]]"
VAE_img_451.jpg,"[[621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479], [621.3382465524948, 42.11187896222479]]"
VAE_img_452.jpg,"[[446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755], [446.45097521390227, 40.483033647135755]]"
VAE_img_453.jpg,"[[655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537], [655.600211830339, 38.18999669076537]]"
VAE_img_454.jpg,"[[400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027], [400.75655576366603, 36.4604032143027]]"
VAE_img_455.jpg,"[[438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877], [438.6181659250129, 38.17079785360877]]"
